individualID,projectID,scientificName,scientificAbbreviation,dayCollected,monthCollected,yearCollected,locality,decimalLatitudeOriginal,decimalLongitudeOriginal,decimalLatitude,decimalLongitude,georeferenceProtocol,coordinateUncertaintyInMeters,depthOfColonyinMetersOriginal,depthOfColonyinMetersCorrected,EcoPlotID_full,k_value_GBR1,long_GBR1,lat_GBR1,k_value_GBR4,long_GBR4,lat_GBR4,Site.Name,Depth,Chl_a_sum_mean_monthly_max,Chl_a_sum_median_monthly_max,Chl_a_sum_overall_mean,Chl_a_sum_overall_median,Chl_a_sum_cv_monthly_mean,Chl_a_sum_sd_monthly_mean,NO3_mean_monthly_max,NO3_median_monthly_max,NO3_overall_mean,NO3_overall_median,NO3_cv_monthly_mean,NO3_sd_monthly_mean,Oxygen_mean_monthly_max,Oxygen_median_monthly_max,Oxygen_overall_mean,Oxygen_overall_median,Oxygen_cv_monthly_mean,Oxygen_sd_monthly_mean,PH_mean_monthly_max,PH_median_monthly_max,PH_overall_mean,PH_overall_median,PH_cv_monthly_mean,PH_sd_monthly_mean,alk_mean_monthly_max,alk_median_monthly_max,alk_overall_mean,alk_overall_median,alk_cv_monthly_mean,alk_sd_monthly_mean,omega_ar_mean_monthly_max,omega_ar_median_monthly_max,omega_ar_overall_mean,omega_ar_overall_median,omega_ar_cv_monthly_mean,omega_ar_sd_monthly_mean
Aspat_971,ECT1,Acropora spathulata,Aspat,9,3,2022,Kelso,-18.423547,146.985886,-18.423547,146.985886,colony GPS,10,1.7,1,NA,2.35,146.985371,-18.424904,1.5,146.998788,-18.436022,Aspat_971,-0.5,0.425663104,0.38589912,0.251895171,0.252332141,41.67244157,0.104970868,0.878494662,0.63351938,0.268533471,0.137612903,84.87861654,0.227927495,6853.434228,6841.883292,6773.863707,6780.176991,2.437797802,165.1331006,8.080050223,8.081636334,8.069715561,8.06881571,0.300074792,0.024215182,2252.397083,2251.428061,2247.975421,2247.853863,0.33192501,7.461592651,3.774415635,3.761540174,3.724308825,3.725036858,2.832600483,0.10549479
Aspat_972,ECT1,Acropora spathulata,Aspat,9,3,2022,Kelso,-18.423537,146.985415,-18.423537,146.985415,colony GPS,10,1.8,1,NA,2.35,146.985371,-18.424904,1.5,146.998788,-18.436022,Aspat_972,-0.5,0.425682658,0.38595475,0.251958881,0.252178151,41.65885873,0.104963194,0.879121305,0.634130581,0.268644062,0.137972557,84.88980731,0.228051427,6853.421142,6841.827679,6773.85902,6780.212204,2.438325711,165.1687461,8.080048083,8.081639001,8.06971485,8.068814242,0.300044549,0.02421274,2252.395632,2251.427604,2247.972442,2247.852024,0.332052853,7.464456628,3.774400117,3.761517701,3.724283324,3.724986329,2.833655559,0.105533361
Aspat_973,ECT1,Acropora spathulata,Aspat,9,3,2022,Kelso,-18.423518,146.985415,-18.423518,146.985415,colony GPS,10,1.5,0.7,NA,2.35,146.985371,-18.424904,1.5,146.998788,-18.436022,Aspat_973,-0.5,0.425683139,0.385949093,0.251958782,0.252180022,41.65878224,0.10496296,0.879123315,0.634106655,0.268643809,0.137972366,84.88912802,0.228049387,6853.422021,6841.828622,6773.859515,6780.213423,2.438312848,165.1678869,8.080048095,8.081638652,8.069714881,8.068814424,0.300044907,0.024212768,2252.395652,2251.427591,2247.972508,2247.851965,0.332051379,7.464423703,3.774400794,3.761518198,3.724284021,3.724992158,2.833634163,0.105532584
Aspat_974,ECT1,Acropora spathulata,Aspat,9,3,2022,Kelso,-18.423476,146.985313,-18.423476,146.985313,colony GPS,10,1.4,0.6,NA,2.35,146.985371,-18.424904,1.5,146.998788,-18.436022,Aspat_974,-0.5,0.425688426,0.385949717,0.25197242,0.252150427,41.65567999,0.104960825,0.879263804,0.634190411,0.268667362,0.138050236,84.89015092,0.228072129,6853.421036,6841.818538,6773.859534,6780.223572,2.438400535,165.1738271,8.080047658,8.081638516,8.069714793,8.068814485,0.300039094,0.024212299,2252.395382,2251.427468,2247.972002,2247.851443,0.332076059,7.464976842,3.774398856,3.761514362,3.724279949,3.724993342,2.833818332,0.105539328
Aspat_975,ECT1,Acropora spathulata,Aspat,9,3,2022,Kelso,-18.423446,146.985313,-18.423446,146.985313,colony GPS,10,1.7,0.9,NA,2.35,146.985371,-18.424904,1.5,146.998788,-18.436022,Aspat_975,-0.5,0.425689183,0.385940784,0.251972261,0.252153385,41.65555974,0.104960456,0.879266944,0.634152629,0.268666956,0.138049918,84.88907938,0.228068906,6853.422423,6841.820027,6773.860315,6780.225494,2.438380233,165.1724709,8.080047677,8.081637965,8.069714842,8.068814772,0.300039659,0.024212345,2252.395413,2251.427448,2247.972107,2247.85135,0.33207373,7.46492482,3.774399924,3.761515146,3.724281049,3.725002536,2.833784559,0.105538101
Aspat_976,ECT1,Acropora spathulata,Aspat,9,3,2022,Kelso,-18.423453,146.98532,-18.423453,146.98532,colony GPS,10,1.7,0.9,NA,2.35,146.985371,-18.424904,1.5,146.998788,-18.436022,Aspat_976,-0.5,0.425688716,0.385941961,0.251971346,0.252155013,41.65578914,0.104960653,0.879256866,0.634152047,0.268665394,0.138044614,84.88915591,0.228067785,6853.4223,6841.820515,6773.860207,6780.224535,2.438376996,165.172249,8.080047704,8.08163805,8.069714841,8.068814728,0.300039981,0.024212371,2252.395427,2251.427459,2247.972127,2247.851398,0.332072355,7.464893975,3.77439991,3.761515302,3.724281177,3.725001195,2.833776546,0.105537807
Aspat_977,ECT1,Acropora spathulata,Aspat,9,3,2022,Kelso,-18.423423,146.98532,-18.423423,146.98532,colony GPS,10,1.5,0.7,NA,2.35,146.985371,-18.424904,1.5,146.998788,-18.436022,Aspat_977,-0.5,0.42568947,0.385933018,0.251971184,0.252157977,41.6556694,0.104960283,0.879259982,0.634114231,0.268664982,0.138044281,84.88808494,0.228064558,6853.423688,6841.822004,6773.860988,6780.226456,2.438356683,165.1708921,8.080047723,8.081637498,8.06971489,8.068815015,0.300040547,0.024212417,2252.395458,2251.42744,2247.972232,2247.851305,0.332070022,7.464841884,3.774400978,3.761516087,3.724282278,3.725010388,2.833742751,0.105536579
Aspat_978,ECT1,Acropora spathulata,Aspat,9,3,2022,Kelso,-18.423375,146.985339,-18.423375,146.985339,colony GPS,10,1.8,1,NA,2.35,146.985371,-18.424904,1.5,146.998788,-18.436022,Aspat_978,-0.5,0.425689882,0.385916207,0.25196833,0.252169035,41.6560261,0.104959993,0.879239523,0.634028105,0.268659801,0.138029105,84.88590256,0.228054297,6853.426456,6841.826659,6773.862439,6780.228139,2.438302499,165.1672571,8.08004784,8.081636494,8.069714998,8.068815537,0.300042686,0.02421259,2252.395567,2251.427426,2247.972523,2247.851228,0.332061071,7.46464164,3.774403328,3.761518266,3.724285086,3.725027283,2.833645458,0.105533035
Aspat_979,ECT1,Acropora spathulata,Aspat,9,3,2022,Kelso,-18.42333,146.98538,-18.42333,146.98538,colony GPS,10,1.5,0.7,NA,2.35,146.985371,-18.424904,1.5,146.998788,-18.436022,Aspat_979,-0.5,0.425689297,0.385897392,0.251962485,0.252187111,41.65703022,0.104960088,0.879189294,0.633916098,0.268649422,0.137997008,84.88328582,0.228038456,6853.429722,6841.833796,6773.864046,6780.228018,2.438225223,165.1620618,8.080048056,8.081635406,8.069715136,8.068816105,0.300046199,0.024212874,2252.395746,2251.427436,2247.972943,2247.851245,0.332046311,7.464311227,3.774406316,3.761521436,3.724289,3.72504579,2.833501468,0.105527783
Aspat_980,ECT1,Acropora spathulata,Aspat,9,3,2022,Kelso,-18.423297,146.985356,-18.423297,146.985356,colony GPS,10,1.5,0.7,NA,2.35,146.985371,-18.424904,1.5,146.998788,-18.436022,Aspat_980,-0.5,0.425691113,0.38589061,0.251965555,0.252182459,41.65621031,0.104959302,0.879224629,0.633906547,0.268654617,0.138015005,84.88270417,0.228041304,6853.430558,6841.832574,6773.864652,6780.231881,2.438230177,165.1624121,8.080047968,8.081634948,8.069715153,8.068816339,0.300045271,0.024212799,2252.395708,2251.427392,2247.972905,2247.851051,0.332050308,7.464400965,3.774406682,3.76152114,3.72428889,3.725053143,2.833518701,0.105528422
Aspat_981,ECT1,Acropora spathulata,Aspat,9,3,2022,Kelso,-18.423284,146.985361,-18.423284,146.985361,colony GPS,10,1.6,0.8,NA,2.35,146.985371,-18.424904,1.5,146.998788,-18.436022,Aspat_981,-0.5,0.425691226,0.385886051,0.251964795,0.252185421,41.65630391,0.104959221,0.87921923,0.633883344,0.268653232,0.138010977,84.8821181,0.228038554,6853.431305,6841.833819,6773.865044,6780.232345,2.438215642,165.1614371,8.080047999,8.081634676,8.069715182,8.06881648,0.300045843,0.024212845,2252.395738,2251.427388,2247.972983,2247.851029,0.332047917,7.464347475,3.774407315,3.761521725,3.724289644,3.725057703,2.833492628,0.105527473
Aspat_982,ECT1,Acropora spathulata,Aspat,9,3,2022,Kelso,-18.423263,146.985365,-18.423263,146.985365,colony GPS,10,1.5,0.7,NA,2.35,146.985371,-18.424904,1.5,146.998788,-18.436022,Aspat_982,-0.5,0.425691577,0.385879212,0.25196412,0.252188858,41.65633792,0.104959025,0.879215943,0.633851326,0.26865196,0.138007596,84.88127242,0.228035202,6853.432393,6841.835345,6773.865634,6780.233393,2.438196806,165.1601755,8.080048034,8.081634262,8.069715222,8.068816694,0.300046503,0.024212898,2252.395775,2251.427378,2247.973082,2247.850979,0.332045172,7.464286087,3.774408199,3.761522473,3.724290638,3.7250646,2.833459766,0.105526277
Aspat_983,ECT1,Acropora spathulata,Aspat,9,3,2022,Kelso,-18.423273,146.985349,-18.423273,146.985349,colony GPS,10,1.7,0.9,NA,2.35,146.985371,-18.424904,1.5,146.998788,-18.436022,Aspat_983,-0.5,0.425691997,0.385884313,0.251966363,0.252182544,41.65591549,0.104958895,0.879236348,0.633885542,0.268655912,0.138020049,84.88202336,0.228040574,6853.431468,6841.832934,6773.865203,6780.233925,2.438221857,165.1618619,8.080047954,8.081634548,8.069715181,8.068816545,0.300045274,0.024212799,2252.395713,2251.427369,2247.972945,2247.850949,0.332050347,7.464401965,3.774407302,3.761521432,3.724289387,3.725059692,2.833507467,0.105528018
Aspat_984,ECT1,Acropora spathulata,Aspat,9,3,2022,Kelso,-18.423287,146.985282,-18.423287,146.985282,colony GPS,10,1.4,0.6,NA,2.35,146.985371,-18.424904,1.5,146.998788,-18.436022,Aspat_984,-0.5,0.425694445,0.385897311,0.251975584,0.2521589,41.65403925,0.104958009,0.879324555,0.633993557,0.268672039,0.138071815,84.88417944,0.228060055,6853.428884,6841.824229,6773.864126,6780.237928,2.438307824,165.167659,8.080047639,8.081635232,8.069715055,8.068816187,0.300040659,0.024212426,2252.395489,2251.427316,2247.972466,2247.850737,0.332069835,7.464838453,3.77440454,3.761517811,3.724285176,3.725047679,2.833675679,0.105534163
Aspat_985,ECT1,Acropora spathulata,Aspat,9,3,2022,Kelso,-18.423276,146.985239,-18.423276,146.985239,colony GPS,10,1.5,0.7,NA,2.35,146.985371,-18.424904,1.5,146.998788,-18.436022,Aspat_985,-0.5,0.425696514,0.38589969,0.251981386,0.252145713,41.65275728,0.104957195,0.87938319,0.634037694,0.268682098,0.138104791,84.88485411,0.228070407,6853.428152,6841.819636,6773.863956,6780.24177,2.438349456,165.1704749,8.080047454,8.081635303,8.069715006,8.068816147,0.300038076,0.024212218,2252.395368,2251.427268,2247.972228,2247.850538,0.332080784,7.465083795,3.774403479,3.761516012,3.724283208,3.725046084,2.833761093,0.105537289
Aspat_986,ECT1,Acropora spathulata,Aspat,9,3,2022,Kelso,-18.42322,146.985198,-18.42322,146.985198,colony GPS,10,1.6,0.8,NA,2.35,146.985371,-18.424904,1.5,146.998788,-18.436022,Aspat_986,-0.5,0.425699615,0.385888347,0.25198665,0.252137677,41.65135767,0.104955861,0.879443629,0.634022285,0.268691017,0.138135623,84.88387991,0.22807536,6853.429557,6841.81752,6773.864977,6780.248336,2.438358309,165.1710995,8.080047315,8.081634533,8.069715035,8.068816544,0.300036477,0.024212089,2252.395304,2251.427193,2247.972161,2247.850208,0.332087667,7.465238311,3.774404088,3.76151549,3.724283001,3.725058486,2.833791187,0.105538403
Aspat_1000,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.670069,147.707557,-18.670069,147.707557,colony GPS,10,2.9,1.3,NA,2.35,147.705371,-18.669904,1.5,147.718788,-18.676022,Aspat_1000,-3,0.455814158,0.445158128,0.269042566,0.278571271,45.26068537,0.121770509,0.875378082,0.648165463,0.341831108,0.199857954,74.40654135,0.254344705,6861.740662,6874.382496,6787.247396,6776.335533,2.174579317,147.5940781,8.084178755,8.085003046,8.074287587,8.074538932,0.314435648,0.025388439,2253.933647,2253.378926,2251.307642,2251.126523,0.189614709,4.268810435,3.781139731,3.772179819,3.740944919,3.740272906,1.96900026,0.073659215
Aspat_1501,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.669954,147.707641,-18.669954,147.707641,colony GPS,10,3.5,1.9,NA,2.35,147.705371,-18.669904,3,147.718788,-18.676022,Aspat_1501,-3,0.455812468,0.445233192,0.269041683,0.278601806,45.26368028,0.121778167,0.875427304,0.64828035,0.341867973,0.199889543,74.39959719,0.254348395,6861.739365,6874.334518,6787.249983,6776.349996,2.174524585,147.5904195,8.084178639,8.085004293,8.07428734,8.074538837,0.314441058,0.025388875,2253.933629,2253.379543,2251.307787,2251.12647,0.189601822,4.26852059,3.781141872,3.772180005,3.740947894,3.740283756,1.968924375,0.073656435
Aspat_1502,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.669934,147.707631,-18.669934,147.707631,colony GPS,10,2.9,1.3,NA,2.35,147.705371,-18.669904,1.5,147.718788,-18.676022,Aspat_1502,-3,0.455811839,0.445228913,0.269039739,0.278597472,45.26379985,0.121777609,0.875435542,0.648288357,0.341866036,0.199890505,74.4007205,0.254350794,6861.74043,6874.3339,6787.250084,6776.348595,2.174521584,147.590218,8.084178701,8.08500428,8.074287293,8.074538882,0.314441002,0.02538887,2253.933662,2253.379556,2251.307769,2251.126493,0.189601522,4.268513795,3.781142407,3.77218051,3.740948024,3.740284406,1.968921122,0.073656316
Aspat_1503,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.669915,147.707647,-18.669915,147.707647,colony GPS,10,2.3,0.7,NA,2.35,147.705371,-18.669904,1.5,147.718788,-18.676022,Aspat_1503,-0.5,0.445019334,0.435738199,0.261558255,0.270904425,45.91643236,0.120098219,0.880906066,0.649979168,0.346365738,0.203847409,73.14996232,0.253366407,6858.798103,6865.515002,6781.404171,6772.203572,2.147986914,145.6636742,8.083216717,8.084616823,8.07221369,8.072016398,0.323301746,0.026097608,2253.952829,2253.378104,2251.310391,2251.125322,0.189622889,4.268999801,3.786808948,3.783972113,3.743898261,3.740682946,1.980516863,0.074148536
Aspat_1504,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.669891,147.70765,-18.669891,147.70765,colony GPS,10,2.2,0.6,NA,2.35,147.705371,-18.669904,1.5,147.718788,-18.676022,Aspat_1504,-0.5,0.445018398,0.435741034,0.261557069,0.270899353,45.91686466,0.120098805,0.880915717,0.649996124,0.346368673,0.203838125,73.14985041,0.253368166,6858.798458,6865.51438,6781.404416,6772.200829,2.147979529,145.6631786,8.08321673,8.084616932,8.072213632,8.072015931,0.323302456,0.026097665,2253.952847,2253.378125,2251.310397,2251.12533,0.189621326,4.268964624,3.786809593,3.783972426,3.743898659,3.740681266,1.980506592,0.07414816
Aspat_1505,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.669833,147.707649,-18.669833,147.707649,colony GPS,10,2.9,1.3,NA,2.35,147.705371,-18.669904,1.5,147.718788,-18.676022,Aspat_1505,-3,0.455809562,0.445255905,0.269034936,0.278602594,45.26552998,0.12178009,0.875478009,0.648362344,0.341879685,0.199908059,74.39986229,0.254358015,6861.742183,6874.309113,6787.251576,6776.352489,2.174488127,147.5879797,8.084178782,8.085004858,8.074287065,8.074538936,0.314443511,0.025389072,2253.933727,2253.379884,2251.307797,2251.126519,0.189594563,4.268357185,3.781144653,3.772181729,3.740949768,3.740291154,1.968876805,0.073654692
Aspat_1506,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.670243,147.707176,-18.670243,147.707176,colony GPS,10,4.9,3.1,NA,5.35,147.705371,-18.669904,5.5,147.718788,-18.676022,Aspat_1506,-3,0.455812721,0.444866549,0.269024589,0.278425008,45.25217203,0.12173947,0.875301774,0.64787199,0.341688843,0.199764552,74.44126512,0.254357497,6861.756145,6874.496039,6787.239918,6776.273293,2.174727977,147.6040054,8.084179793,8.084998824,8.074287893,8.074539733,0.314417345,0.025386962,2253.934075,2253.377039,2251.30697,2251.126945,0.189653957,4.269692746,3.781138575,3.772184566,3.740936528,3.740244102,1.96921525,0.073667093
Aspat_1507,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.670177,147.707149,-18.670177,147.707149,colony GPS,10,4.8,3,NA,5.35,147.705371,-18.669904,3,147.718788,-18.676022,Aspat_1507,-3,0.455810794,0.444855502,0.269018423,0.27841234,45.25264333,0.121737948,0.875328959,0.647900706,0.34168368,0.199768595,74.44455988,0.254364912,6861.759468,6874.503472,6787.240305,6776.269425,2.17471707,147.6032735,8.084179989,8.084998829,8.074287737,8.074539878,0.31441735,0.025386962,2253.934181,2253.377101,2251.306917,2251.127017,0.189652631,4.269662793,3.781140339,3.7721862,3.740937027,3.74024649,1.969202714,0.073666633
Aspat_1508,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.670196,147.707095,-18.670196,147.707095,colony GPS,10,6.4,4.6,NA,5.35,147.705371,-18.669904,5.5,147.718788,-18.676022,Aspat_1508,-5.55,0.473088288,0.453644741,0.281802107,0.292102537,43.88881051,0.123679593,0.871505437,0.66207654,0.341171549,0.199303231,77.04241397,0.262846797,6864.534525,6873.069436,6789.932114,6780.06197,2.184318289,148.313729,8.084987983,8.085296251,8.075731422,8.075992516,0.309008584,0.024954703,2253.90148,2253.352225,2251.310597,2251.116225,0.189402116,4.264029905,3.778090137,3.769103726,3.739090797,3.737797379,1.965776005,0.07350215
Aspat_1509,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.670143,147.707036,-18.670143,147.707036,colony GPS,10,6.1,4.3,NA,5.35,147.705371,-18.669904,5.5,147.718788,-18.676022,Aspat_1509,-5.55,0.473086186,0.453653573,0.281795308,0.292106907,43.88837599,0.123675384,0.871519234,0.662387982,0.341151186,0.199266498,77.0501708,0.262857571,6864.539826,6873.074297,6789.93242,6780.060958,2.184321069,148.3139244,8.084988349,8.085296538,8.07573142,8.075992258,0.309006704,0.024954551,2253.901615,2253.352126,2251.310481,2251.116393,0.189404084,4.264073988,3.778091758,3.769098183,3.739090596,3.737797151,1.965780484,0.073502313
Aspat_1510,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.669605,147.706998,-18.669605,147.706998,colony GPS,10,3.3,1.5,NA,2.35,147.705371,-18.669904,1.5,147.718788,-18.676022,Aspat_1510,-3,0.455795688,0.444820836,0.268972426,0.27833707,45.25796084,0.121731435,0.87556157,0.648683011,0.341668942,0.199817989,74.46454708,0.25442223,6861.78327,6874.475333,6787.244848,6776.249949,2.174601675,147.5955402,8.084181365,8.084999648,8.074286428,8.07454088,0.314420728,0.02538723,2253.934958,2253.377946,2251.306616,2251.127515,0.189634667,4.269257809,3.781154815,3.772198433,3.740942593,3.740271053,1.96906216,0.073661485
Aspat_1511,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.669619,147.70699,-18.669619,147.70699,colony GPS,10,3.4,1.6,NA,2.35,147.705371,-18.669904,3,147.718788,-18.676022,Aspat_1511,-3,0.455795879,0.444813155,0.268972613,0.278334101,45.2576405,0.121730658,0.87555576,0.648702224,0.341665093,0.199814606,74.46521658,0.254421652,6861.783344,6874.480415,6787.244563,6776.248509,2.174607704,147.5959432,8.084181374,8.084999518,8.074286457,8.074540889,0.314420164,0.025387185,2253.934959,2253.377881,2251.306602,2251.127519,0.189636057,4.26928907,3.781154547,3.772198387,3.74094227,3.740269864,1.969070402,0.073661787
Aspat_1512,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.669588,147.706966,-18.669588,147.706966,colony GPS,10,1.9,0.1,NA,0.5,147.705371,-18.669904,0.5,147.718788,-18.676022,Aspat_1512,-0.5,0.444974292,0.436326007,0.26148966,0.270700997,45.91005729,0.120050053,0.881126447,0.649857488,0.346170448,0.203755361,73.21246462,0.253439917,6858.843437,6865.592155,6781.398499,6772.281262,2.148094286,145.6708337,8.083218401,8.084609791,8.072212833,8.072032906,0.323285028,0.026096256,2253.954211,2253.379344,2251.309187,2251.126424,0.189660126,4.269835839,3.786828159,3.783970861,3.743892068,3.740619972,1.980682473,0.074154614
Aspat_1513,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.669571,147.7069,-18.669571,147.7069,colony GPS,10,1.5,-0.3,NA,0.5,147.705371,-18.669904,0.5,147.718788,-18.676022,Aspat_1513,-0.5,0.444970505,0.436381341,0.261483673,0.270684666,45.9092026,0.120045069,0.881141984,0.649836053,0.346149706,0.203751896,73.2185316,0.253445732,6858.847622,6865.604362,6781.397803,6772.290305,2.148109081,145.671822,8.08321856,8.084609058,8.072212786,8.072034809,0.323283023,0.026096094,2253.954338,2253.379453,2251.309069,2251.126525,0.189664625,4.269936907,3.786829692,3.783970577,3.743891241,3.740614918,1.980704303,0.074155415
Aspat_1514,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.66948,147.706859,-18.66948,147.706859,colony GPS,10,2,0.2,NA,0.5,147.705371,-18.669904,0.5,147.718788,-18.676022,Aspat_1514,-0.5,0.444964847,0.436432395,0.261475491,0.270656499,45.90988033,0.120043085,0.881183488,0.649872726,0.346143094,0.203720351,73.22277923,0.253455593,6858.851923,6865.610129,6781.398045,6772.288728,2.148097345,145.6710314,8.083218724,8.084608841,8.07221257,8.072034816,0.323283692,0.026096147,2253.954489,2253.379601,2251.308996,2251.126627,0.189663173,4.269904075,3.786832869,3.783971335,3.74389185,3.740605851,1.980688961,0.074154853
Aspat_1515,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.669474,147.706875,-18.669474,147.706875,colony GPS,10,1.4,-0.4,NA,0.5,147.705371,-18.669904,0.5,147.718788,-18.676022,Aspat_1515,-0.5,0.44496535,0.436420967,0.261476391,0.270658183,45.9102415,0.120044443,0.881183737,0.649884266,0.346148964,0.20371748,73.2213609,0.253454982,6858.851114,6865.606923,6781.398301,6772.285612,2.148091077,145.6706118,8.083218693,8.08460905,8.072212558,8.072034199,0.323284422,0.026096206,2253.954467,2253.379584,2251.309024,2251.126608,0.189661538,4.269867315,3.786832776,3.783971521,3.743892193,3.740606332,1.980679983,0.074154523
Aspat_1516,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.669426,147.706876,-18.669426,147.706876,colony GPS,10,1.3,-0.4,NA,0.5,147.705371,-18.669904,0.5,147.718788,-18.676022,Aspat_1516,-0.5,0.444963435,0.436429847,0.261473836,0.27064765,45.91098144,0.120045204,0.881202548,0.649914624,0.346153141,0.203699933,73.22153547,0.253458645,6858.852051,6865.605607,6781.398719,6772.281132,2.148078234,145.6697498,8.083218728,8.084609206,8.072212447,8.072033454,0.323285606,0.026096301,2253.954508,2253.37963,2251.309026,2251.126629,0.189658906,4.269808073,3.78683408,3.783972085,3.743892881,3.740602871,1.98066225,0.074153873
Aspat_1517,ECT1,Acropora spathulata,Aspat,10,3,2022,Chicken,-18.669365,147.706865,-18.669365,147.706865,colony GPS,10,1.5,-0.2,NA,0.5,147.705371,-18.669904,0.5,147.718788,-18.676022,Aspat_1517,-0.5,0.444960441,0.436450662,0.261469666,0.270631991,45.91171317,0.120045203,0.881228005,0.649947184,0.346154356,0.203678212,73.2228587,0.253464115,6858.853945,6865.606266,6781.399094,6772.277412,2.148065515,145.6688954,8.083218799,8.08460926,8.072212305,8.072032908,0.323286659,0.026096385,2253.95458,2253.379706,2251.309007,2251.126674,0.189656569,4.269755421,3.786835929,3.783972711,3.743893557,3.740597786,1.980644945,0.074153238
